id;cdate;ddate;mdate;odate;pdate;tcdate;tmdate;domain;forum;number
oYIjw37pTP;1698122961828.0;;1711445429565;1698407033396.0;1711445429509.0;1698122961828.0;1711445429565;TMLR;oYIjw37pTP;1726
oXmwAPlbVw;1666815938104.0;;1677618012775;1667323134059.0;1677492951999.0;1666815938104.0;1677618012775;TMLR;oXmwAPlbVw;544
oRjk5V9eDp;1655768222871.0;;1677603519224;1657541859974.0;1669658037357.0;1655768222871.0;1677603519224;TMLR;oRjk5V9eDp;196
oRP8urZ8Fx;1659710073150.0;;1688149512762;1660414980218.0;1667704444131.0;1659710073150.0;1688149512762;TMLR;oRP8urZ8Fx;340
oLvlPJheCD;1650507733647.0;;1677603497011;1650583584265.0;1654301277149.0;1650507733647.0;1677603497011;TMLR;oLvlPJheCD;56
oKlEOT83gI;1668663672683.0;;1677618019377;1668854169955.0;1675108954207.0;1668663672683.0;1677618019377;TMLR;oKlEOT83gI;605
oGIR0ic3jU;1666620506711.0;;1706379490724;1667579257608.0;1706379490692.0;1666620506711.0;1706379490724;TMLR;oGIR0ic3jU;530
oFC2LAqS6Z;1686889591827.0;;1693601145475;1687558352051.0;1693601145439.0;1686889591827.0;1693601145475;TMLR;oFC2LAqS6Z;1286
oCBsxCov2g;1694987378054.0;;1708501885433;1696236021377.0;1708501885388.0;1694987378054.0;1708501885433;TMLR;oCBsxCov2g;1592
o8VgRNYh6n;1691942406339.0;;1700541192047;1692072397223.0;1700541192016.0;1691942406339.0;1700541192047;TMLR;o8VgRNYh6n;1469
nzG9KGssSe;1697210928187.0;;1705680291320;1697793149052.0;1705680291260.0;1697210928187.0;1705680291320;TMLR;nzG9KGssSe;1681
nmFczdJtc2;1651738811276.0;;1677603499952;1652173273650.0;1664867919232.0;1651738811276.0;1677603499952;TMLR;nmFczdJtc2;77
nfYwRIezvg;1677551310650.0;;1688221157122;1677697397761.0;1688221157072.0;1677551310650.0;1688221157122;TMLR;nfYwRIezvg;903
ndw90pkNM9;1691759581685.0;;1700235685739;1692797026329.0;1700235685703.0;1691759581685.0;1700235685739;TMLR;ndw90pkNM9;1465
nddEHTSnqg;1670683419181.0;;1688501793751;1670916447697.0;1688501793722.0;1670683419181.0;1688501793751;TMLR;nddEHTSnqg;688
na5sHG69rI;1676907668657.0;;1686025803665;1676987393704.0;1686025803629.0;1676907668657.0;1686025803665;TMLR;na5sHG69rI;879
nYzhlFyjjd;1677001569172.0;;1692419840617;1680686878956.0;1692419840564.0;1677001569172.0;1692419840617;TMLR;nYzhlFyjjd;884
nYjSkOy8ij;1697099856133.0;;1704712162694;1697532984530.0;1704712162655.0;1697099856133.0;1704712162694;TMLR;nYjSkOy8ij;1675
nS8A9nOrqp;1656715389718.0;;1677603525385;1657297335986.0;1665750194926.0;1656715389718.0;1677603525385;TMLR;nS8A9nOrqp;228
nOk4XEB7Ke;1671624699407.0;;1683677257201;1672135097829.0;1683677257145.0;1671624699407.0;1683677257201;TMLR;nOk4XEB7Ke;715
nOIGfQnFZm;1683708580992.0;;1690916082822;1684002725548.0;1690916082762.0;1683708580992.0;1690916082822;TMLR;nOIGfQnFZm;1138
nHfPXl1ly7;1671029276065.0;;1688149514784;1671460368221.0;1687209459227.0;1671029276065.0;1688149514784;TMLR;nHfPXl1ly7;696
nGW2Hotpq3;1683808830650.0;;1691817956941;1685061359750.0;1691817956884.0;1683808830650.0;1691817956941;TMLR;nGW2Hotpq3;1147
nFWRuJXPkU;1679088193958.0;;1693517752116;1679607866927.0;1692045623763.0;1679088193958.0;1693517752116;TMLR;nFWRuJXPkU;962
nEX2q5B2RQ;1678001040515.0;;1685479883801;1678121356073.0;1685479883760.0;1678001040515.0;1685479883801;TMLR;nEX2q5B2RQ;916
nAr9PhyEbQ;1659440406492.0;;1677618021097;1661501375064.0;1674833850425.0;1659440406492.0;1677618021097;TMLR;nAr9PhyEbQ;332
n8fZ6mY6PB;1694754625933.0;;1704340168966;1695022461440.0;1704340168925.0;1694754625933.0;1704340168966;TMLR;n8fZ6mY6PB;1585
n3qLz4eL1l;1655706569886.0;;1677603518940;1655825543034.0;1663008290308.0;1655706569886.0;1677603518940;TMLR;n3qLz4eL1l;194
n2gAD8Fdzk;1698149159281.0;;1708699671503;1698671326929.0;1708699671423.0;1698149159281.0;1708699671503;TMLR;n2gAD8Fdzk;1728
n2YifD4Dxo;1693506502330.0;;1706625318554;1695914257959.0;1706625318511.0;1693506502330.0;1706625318554;TMLR;n2YifD4Dxo;1531
myjAVQrRxS;1661068883043.0;;1677618020450;1662614413668.0;1674885891900.0;1661068883043.0;1677618020450;TMLR;myjAVQrRxS;376
mySiFHCeAl;1664657006582.0;;1683592149115;1665456184015.0;1683592149060.0;1664657006582.0;1683592149115;TMLR;mySiFHCeAl;471
mvftzofTYQ;1681141171859.0;;1693619995957;1682301631501.0;1693619995918.0;1681141171859.0;1693619995957;TMLR;mvftzofTYQ;1047
mrTXGDZns2;1663597396550.0;;1677618028779;1664265811557.0;1672656292365.0;1663597396550.0;1677618028779;TMLR;mrTXGDZns2;446
mqMzerrVOB;1699007461661.0;;1708534360590;1700471481711.0;1708534360518.0;1699007461661.0;1708534360590;TMLR;mqMzerrVOB;1780
moZvOx5cxe;1685880726854.0;;1700225234950;1686020893100.0;1692931437248.0;1685880726854.0;1700225234950;TMLR;moZvOx5cxe;1235
moVEUgJaHO;1683902402199.0;;1690712303532;1685004666636.0;1690712303487.0;1683902402199.0;1690712303532;TMLR;moVEUgJaHO;1156
mhawjZcmrJ;1699374676261.0;;1711387574318;1699725608245.0;1711387574237.0;1699374676261.0;1711387574318;TMLR;mhawjZcmrJ;1797
mcN0ezbnzO;1688733422086.0;;1700236644914;1689329170100.0;1700236644876.0;1688733422086.0;1700236644914;TMLR;mcN0ezbnzO;1357
mbwm7NdkpO;1656523020225.0;;1677603523766;1657036606347.0;1665666209272.0;1656523020225.0;1677603523766;TMLR;mbwm7NdkpO;220
mXfkKtu5JA;1669476440737.0;;1689869828798;1670884431710.0;1689869828765.0;1669476440737.0;1689869828798;TMLR;mXfkKtu5JA;639
mW6nD3567x;1658287658886.0;;1677603535355;1658454767412.0;1665349974737.0;1658287658886.0;1677603535355;TMLR;mW6nD3567x;289
mNEqiC924B;1666690008216.0;;1677618013169;1667027130912.0;1677233877440.0;1666690008216.0;1677618013169;TMLR;mNEqiC924B;538
mHSAy1n65Z;1668540293024.0;;1677618023491;1668620729026.0;1674035332711.0;1668540293024.0;1677618023491;TMLR;mHSAy1n65Z;600
mH6TelHVKD;1691836642449.0;;1707053003144;1693351995086.0;1707053003108.0;1691836642449.0;1707053003144;TMLR;mH6TelHVKD;1467
mAx8QqZ14f;1666092719161.0;;1677618018080;1667394037291.0;1675445615979.0;1666092719161.0;1677618018080;TMLR;mAx8QqZ14f;516
m8U9rSs6gU;1682946820214.0;;1698856360261;1683227850374.0;1698856360227.0;1682946820214.0;1698856360261;TMLR;m8U9rSs6gU;1107
m7p5O7zblY;1693112275736.0;;1700711842851;1693316980028.0;1700711842796.0;1693112275736.0;1700711842851;TMLR;m7p5O7zblY;1517
lx1WnkL9fk;1686506195554.0;;1696777096025;1687185235516.0;1696777095995.0;1686506195554.0;1696777096025;TMLR;lx1WnkL9fk;1262
lvevdX6bxm;1681714530590.0;;1695044639676;1682575628213.0;1695044639645.0;1681714530590.0;1695044639676;TMLR;lvevdX6bxm;1062
lukVf4VrfP;1664205340777.0;;1677603560060;1664839127602.0;1671581497164.0;1664205340777.0;1677603560060;TMLR;lukVf4VrfP;461
lu4oAq55iK;1683356704753.0;;1690916150911;1683524326508.0;1690916150866.0;1683356704753.0;1690916150911;TMLR;lu4oAq55iK;1127
lmr2WwlaFc;1670209371974.0;;1677618014600;1670284289028.0;1676993077331.0;1670209371974.0;1677618014600;TMLR;lmr2WwlaFc;662
lmXMXP74TO;1673402478739.0;;1690023277552;1674687982305.0;1690023277502.0;1673402478739.0;1690023277552;TMLR;lmXMXP74TO;767
lheUXtDNvP;1666754486263.0;;1677618026358;1666863760321.0;1673200882651.0;1666754486263.0;1677618026358;TMLR;lheUXtDNvP;539
lf0lr4AYM6;1660227095604.0;;1677603545700;1660584427100.0;1668450138987.0;1660227095604.0;1677603545700;TMLR;lf0lr4AYM6;355
leqr0vQzeN;1685924836731.0;;1699302408614;1687128502136.0;1699302408578.0;1685924836731.0;1699302408614;TMLR;leqr0vQzeN;1236
lanGfX0M6C;1678912909998.0;;1707106507515;1679068322840.0;1698125357183.0;1678912909998.0;1707106507515;TMLR;lanGfX0M6C;952
lXBEwFfxpA;1686150003719.0;;1701498969983;1686484009673.0;1701498969950.0;1686150003719.0;1701498969983;TMLR;lXBEwFfxpA;1244
lVE1VeGQwg;1691160266765.0;;1709240308292;1692305166169.0;1709240308221.0;1691160266765.0;1709240308292;TMLR;lVE1VeGQwg;1444
lTOku838Zv;1689631091059.0;;1704446790282;1691375682794.0;1704446790240.0;1689631091059.0;1704446790282;TMLR;lTOku838Zv;1391
lOegPKSu04;1682110534064.0;;1694696216398;1684252652962.0;1694696216370.0;1682110534064.0;1694696216398;TMLR;lOegPKSu04;1084
lNB5EHx8uC;1686419404916.0;;1694069333165;1687190364470.0;1694069333099.0;1686419404916.0;1694069333165;TMLR;lNB5EHx8uC;1260
lIOQFVncY9;1657919409394.0;;1677603532389;1658844059775.0;1663940389815.0;1657919409394.0;1677603532389;TMLR;lIOQFVncY9;276
lE7K4n1Esk;1654099813480.0;;1677603510456;1654107554151.0;1667273783330.0;1654099813480.0;1677603510456;TMLR;lE7K4n1Esk;145
lCPOHiztuw;1655820680614.0;;1677603519813;1656919422372.0;1666685018305.0;1655820680614.0;1677603519813;TMLR;lCPOHiztuw;199
lAv8fShACA;1650524768927.0;;1677603497292;1651055362999.0;1659448665462.0;1650524768927.0;1677603497292;TMLR;lAv8fShACA;57
lAQQx7hlku;1688137211290.0;;1693832264529;1688219747604.0;1693832264501.0;1688137211290.0;1693832264529;TMLR;lAQQx7hlku;1341
l5BzfQhROl;1674255608979.0;;1684913921814;1675271395626.0;1684913921774.0;1674255608979.0;1684913921814;TMLR;l5BzfQhROl;790
l4Jcxs0fpC;1682236383733.0;;1693918278755;1682596863877.0;1693918278724.0;1682236383733.0;1693918278755;TMLR;l4Jcxs0fpC;1085
kiPsMct7vL;1678762942490.0;;1686835606006;1679320279640.0;1686835605982.0;1678762942490.0;1686835606006;TMLR;kiPsMct7vL;944
kdfiEu1ul6;1679923078208.0;;1690866291145;1680065269241.0;1690866291100.0;1679923078208.0;1690866291145;TMLR;kdfiEu1ul6;1001
kdPcLdJbt1;1685051637538.0;;1689849752015;1685090356603.0;1689849751974.0;1685051637538.0;1689849752015;TMLR;kdPcLdJbt1;1195
kQmz1BMIYi;1697471191427.0;;1708265905819;1698603338790.0;1708265905759.0;1697471191427.0;1708265905819;TMLR;kQmz1BMIYi;1687
kNCZ95mw7N;1700929030403.0;;1709304829672;1702060762967.0;1709304829608.0;1700929030403.0;1709304829672;TMLR;kNCZ95mw7N;1868
kJcwlP7BRs;1669761213678.0;;1678285031221;1670002279244.0;1678285031171.0;1669761213678.0;1678285031221;TMLR;kJcwlP7BRs;649
k5m8xXTOrC;1669909564527.0;;1677698764756;1670426402783.0;1677629685566.0;1669909564527.0;1677698764756;TMLR;k5m8xXTOrC;655
k4iWTEdUSF;1660052923830.0;;1677603544290;1660928199195.0;1670830392926.0;1660052923830.0;1677603544290;TMLR;k4iWTEdUSF;349
jpZmhiIys1;1691653810035.0;;1701686208827;1692109528715.0;1701686208789.0;1691653810035.0;1701686208827;TMLR;jpZmhiIys1;1460
jkTqJJOGMS;1680485402627.0;;1688868294353;1681018867809.0;1688868294309.0;1680485402627.0;1688868294353;TMLR;jkTqJJOGMS;1022
jjtFD8A1Wx;1658973726324.0;;1677603538228;1660154675679.0;1666822895856.0;1658973726324.0;1677603538228;TMLR;jjtFD8A1Wx;308
jh7wH2AzKK;1678810267436.0;;1688938969112;1679282131989.0;1688938969083.0;1678810267436.0;1688938969112;TMLR;jh7wH2AzKK;947
jgMqve6Qhw;1675938352501.0;;1688149514491;1676611435368.0;1683626900679.0;1675938352501.0;1688149514491;TMLR;jgMqve6Qhw;848
jesKcQxQ7j;1692727372228.0;;1707170850970;1692997077277.0;1707170850938.0;1692727372228.0;1707170850970;TMLR;jesKcQxQ7j;1496
jdGMBgYvfX;1665557930887.0;;1681032939831;1665836856905.0;1681032939785.0;1665557930887.0;1681032939831;TMLR;jdGMBgYvfX;501
jbZEUtULft;1658169761661.0;;1677618026576;1658317391307.0;1673181090711.0;1658169761661.0;1677618026576;TMLR;jbZEUtULft;282
jYkWdJzTwn;1677560398378.0;;1687100708011;1678189339200.0;1687100707983.0;1677560398378.0;1687100708011;TMLR;jYkWdJzTwn;904
jWr41htaB3;1674317325535.0;;1683141998380;1674505566124.0;1683141998342.0;1674317325535.0;1683141998380;TMLR;jWr41htaB3;793
jVMMdg31De;1668917282457.0;;1683427703578;1669136132303.0;1683427703536.0;1668917282457.0;1683427703578;TMLR;jVMMdg31De;618
jM8nzUzBWr;1668027413413.0;;1680593166876;1669020197248.0;1680593166821.0;1668027413413.0;1680593166876;TMLR;jM8nzUzBWr;585
jLJTqJXAG7;1686991544948.0;;1699020397137;1687552133624.0;1699020397100.0;1686991544948.0;1699020397137;TMLR;jLJTqJXAG7;1298
jKN1pXi7b0;1653928316523.0;;1677603509594;1654023676868.0;1661786455669.0;1653928316523.0;1677603509594;TMLR;jKN1pXi7b0;139
jIrOeWjdpc;1658125331226.0;;1677603532978;1658378518860.0;1666853545650.0;1658125331226.0;1677603532978;TMLR;jIrOeWjdpc;279
j4y3gN7VtW;1674943703180.0;;1699234835745;1675220976240.0;1699234835709.0;1674943703180.0;1699234835745;TMLR;j4y3gN7VtW;814
j3oQF9coJd;1671261325814.0;;1683878189887;1672734226175.0;1683878189858.0;1671261325814.0;1683878189887;TMLR;j3oQF9coJd;703
j3FK00HyfU;1674751440582.0;;1688361152058;1676594862178.0;1688361152028.0;1674751440582.0;1688361152058;TMLR;j3FK00HyfU;804
j2Mid5hFUJ;1660316948318.0;;1677603546241;1660669279541.0;1665697838218.0;1660316948318.0;1677603546241;TMLR;j2Mid5hFUJ;359
izL3B8dPx1;1675882153093.0;;1694182921634;1676124293504.0;1687851572150.0;1675882153093.0;1694182921634;TMLR;izL3B8dPx1;846
izFnURFG3f;1682476907387.0;;1697306214577;1684092929891.0;1697306214540.0;1682476907387.0;1697306214577;TMLR;izFnURFG3f;1094
ivCd8z8zR2;1678812395889.0;;1694949315248;1680616434452.0;1694949315208.0;1678812395889.0;1694949315248;TMLR;ivCd8z8zR2;948
ipe0IMglFF;1678140232958.0;;1686914265971;1680039353823.0;1686914265924.0;1678140232958.0;1686914265971;TMLR;ipe0IMglFF;924
ioFIAQOBOS;1689856124322.0;;1701101461778;1689950401978.0;1701101461704.0;1689856124322.0;1701101461778;TMLR;ioFIAQOBOS;1400
ilHM31lXC4;1667397462733.0;;1684916247300;1669045577133.0;1684916247270.0;1667397462733.0;1684916247300;TMLR;ilHM31lXC4;559
igdWKxK5RZ;1678921455510.0;;1689987907221;1680549590856.0;1689987907178.0;1678921455510.0;1689987907221;TMLR;igdWKxK5RZ;953
igDOV2KBwM;1688048778314.0;;1701052781355;1688681634205.0;1695744005092.0;1688048778314.0;1701052781355;TMLR;igDOV2KBwM;1336
icoP08mrQJ;1695743030445.0;;1708968684070;1695992503230.0;1708968684010.0;1695743030445.0;1708968684070;TMLR;icoP08mrQJ;1612
iRTL4pDavo;1686302858740.0;;1699571260065;1687254962953.0;1699571260025.0;1686302858740.0;1699571260065;TMLR;iRTL4pDavo;1252
iO4LZibEqW;1673581647946.0;;1692814775158;1675270878722.0;1692814775117.0;1673581647946.0;1692814775158;TMLR;iO4LZibEqW;775
iMmsCI0JsS;1672241319593.0;;1684953932850;1672917073736.0;1683072310000.0;1672241319593.0;1684953932850;TMLR;iMmsCI0JsS;735
iHyhdpsnyi;1689226397372.0;;1695832182643;1689893337644.0;1695832182611.0;1689226397372.0;1695832182643;TMLR;iHyhdpsnyi;1374
iGREAJdULX;1656970388276.0;;1677603527147;1657068982748.0;1669887070882.0;1656970388276.0;1677603527147;TMLR;iGREAJdULX;235
iEq6lhG4O3;1670363406176.0;;1677618013788;1670513075391.0;1677182785012.0;1670363406176.0;1677618013788;TMLR;iEq6lhG4O3;670
iDxfGaMYVr;1665406378724.0;;1678368827976;1666418750437.0;1678368827948.0;1665406378724.0;1678368827976;TMLR;iDxfGaMYVr;493
iDNMZgjJuJ;1679018923885.0;;1685554410420;1679337302325.0;1685554410376.0;1679018923885.0;1685554410420;TMLR;iDNMZgjJuJ;958
iA2KQyoun1;1701564721936.0;;1710565332530;1702273070732.0;1710565332483.0;1701564721936.0;1710565332530;TMLR;iA2KQyoun1;1889
i0ZM36d2qU;1654593006509.0;;1688149515493;1654674583853.0;1664237629051.0;1654593006509.0;1688149515493;TMLR;i0ZM36d2qU;158
i02A009I5a;1700239877221.0;;1711450526913;1700497689616.0;1711450526858.0;1700239877221.0;1711450526913;TMLR;i02A009I5a;1839
hpKJkVoThY;1687379964318.0;;1707990490132;1688619521500.0;1707990490092.0;1687379964318.0;1707990490132;TMLR;hpKJkVoThY;1313
hjYmsV6nXZ;1688701615175.0;;1699630618593;1690257668888.0;1699630618544.0;1688701615175.0;1699630618593;TMLR;hjYmsV6nXZ;1353
hjDYJUn9l1;1688315951140.0;;1694369507867;1688647073720.0;1694369507805.0;1688315951140.0;1694369507867;TMLR;hjDYJUn9l1;1343
hVT7SHlilx;1662378976800.0;;1677618024578;1663892999493.0;1673649568484.0;1662378976800.0;1677618024578;TMLR;hVT7SHlilx;409
hHiIbk7ApW;1669626534809.0;;1677618013991;1670445976737.0;1677166148013.0;1669626534809.0;1677618013991;TMLR;hHiIbk7ApW;641
hFsr59Imzm;1691146563371.0;;1702944079915;1691519365980.0;1702944079871.0;1691146563371.0;1702944079915;TMLR;hFsr59Imzm;1443
hFALpTb4fR;1698133346337.0;;1709745597484;1698725750640.0;1709745597405.0;1698133346337.0;1709745597484;TMLR;hFALpTb4fR;1727
h4BYtZ79uy;1671183871627.0;;1680179586625;1671324745127.0;1680179586589.0;1671183871627.0;1680179586625;TMLR;h4BYtZ79uy;699
h1zuM6cXpH;1651100805089.0;;1677603499361;1651513505942.0;1660840243889.0;1651100805089.0;1677603499361;TMLR;h1zuM6cXpH;66
gzu4ZbBY7S;1659372801837.0;;1677603540707;1660092621857.0;1669886979869.0;1659372801837.0;1677603540707;TMLR;gzu4ZbBY7S;328
gzhEGhcsnN;1651845717629.0;;1695258569377;1652104902874.0;1658178065759.0;1651845717629.0;1695258569377;TMLR;gzhEGhcsnN;78
gyhiZYrk5y;1667596471617.0;;1680096183838;1668395943843.0;1680096183805.0;1667596471617.0;1680096183838;TMLR;gyhiZYrk5y;566
gxEpUFxIgz;1684792021022.0;;1697380033056;1685033565034.0;1697380033024.0;1684792021022.0;1697380033056;TMLR;gxEpUFxIgz;1184
gwRwHUZUgz;1672083437045.0;;1688044414653;1673945903093.0;1688044414626.0;1672083437045.0;1688044414653;TMLR;gwRwHUZUgz;732
gvqzvUVPiQ;1682711604921.0;;1700616931487;1684888013485.0;1700616931441.0;1682711604921.0;1700616931487;TMLR;gvqzvUVPiQ;1102
gvcDSDYUZx;1674801677636.0;;1683330147740;1675309066163.0;1683330147702.0;1674801677636.0;1683330147740;TMLR;gvcDSDYUZx;808
gvSHaaD2wQ;1654154012944.0;;1677603511423;1654293741402.0;1664805367454.0;1654154012944.0;1677603511423;TMLR;gvSHaaD2wQ;148
goPsLn3RVo;1663843707664.0;;1678404257803;1664716011267.0;1678404257768.0;1663843707664.0;1678404257803;TMLR;goPsLn3RVo;453
gllUnpYuXg;1691994828870.0;;1706210989910;1693106019426.0;1706210989878.0;1691994828870.0;1706210989910;TMLR;gllUnpYuXg;1472
giw2vcAhiH;1679444675300.0;;1690327275965;1681361431559.0;1690327275926.0;1679444675300.0;1690327275965;TMLR;giw2vcAhiH;982
ggPhsYCsm9;1649152723573.0;;1677603492964;1649772902445.0;1659012721343.0;1649152723573.0;1677603492964;TMLR;ggPhsYCsm9;30
ga5SNulYet;1693291585908.0;;1705843071779;1694030610853.0;1705843071703.0;1693291585908.0;1705843071779;TMLR;ga5SNulYet;1524
gZna3IiGfl;1665499193052.0;;1677618015847;1667229068841.0;1676507865162.0;1665499193052.0;1677618015847;TMLR;gZna3IiGfl;500
gY04GX8R5k;1685801354406.0;;1701074976883;1686139058848.0;1701074976847.0;1685801354406.0;1701074976883;TMLR;gY04GX8R5k;1231
gR9UVgH8PZ;1671999168776.0;;1680757022232;1672071002413.0;1680757022191.0;1671999168776.0;1680757022232;TMLR;gR9UVgH8PZ;729
gQnJ7ODIAx;1686764767607.0;;1698682551393;1687104781066.0;1698682551361.0;1686764767607.0;1698682551393;TMLR;gQnJ7ODIAx;1280
gKEbBKRUjA;1688598544176.0;;1699295245853;1689745028995.0;1699295245820.0;1688598544176.0;1699295245853;TMLR;gKEbBKRUjA;1348
gCmQK6McbR;1653923028997.0;;1677603509291;1654768739605.0;1663115430344.0;1653923028997.0;1677603509291;TMLR;gCmQK6McbR;138
g97OHbQyk1;1677088566256.0;;1688221008199;1677439866825.0;1688221008066.0;1677088566256.0;1688221008199;TMLR;g97OHbQyk1;889
g1B4qgOw79;1690375706516.0;;1698888757087;1692037249841.0;1698888757038.0;1690375706516.0;1698888757087;TMLR;g1B4qgOw79;1419
g01OVahtN9;1692132604355.0;;1707431417360;1692300788836.0;1707431417295.0;1692132604355.0;1707431417360;TMLR;g01OVahtN9;1477
fvyh6mDWFr;1673540796238.0;;1688149514196;1674523585811.0;1682859983327.0;1673540796238.0;1688149514196;TMLR;fvyh6mDWFr;773
fvEvDlKko6;1676591958259.0;;1688883233755;1676923871358.0;1688883233704.0;1676591958259.0;1688883233755;TMLR;fvEvDlKko6;872
fudOtITMIZ;1653746932162.0;;1677603508690;1653923340836.0;1660217289883.0;1653746932162.0;1677603508690;TMLR;fudOtITMIZ;135
fsacLLU35V;1654155690690.0;;1677603511752;1654218525005.0;1660583524917.0;1654155690690.0;1677603511752;TMLR;fsacLLU35V;149
fovUNTilp9;1692960038712.0;;1705445392477;1693454156298.0;1705445392443.0;1692960038712.0;1705445392477;TMLR;fovUNTilp9;1511
fjkN5Ur2d6;1664403043885.0;;1677618028117;1664912422729.0;1672854286024.0;1664403043885.0;1677618028117;TMLR;fjkN5Ur2d6;465
fempQstMbV;1670435431711.0;;1681736395250;1671437530879.0;1681736395201.0;1670435431711.0;1681736395250;TMLR;fempQstMbV;672
fXorxxbDvO;1654016878855.0;;1677603509862;1654092037052.0;1660208088886.0;1654016878855.0;1677603509862;TMLR;fXorxxbDvO;141
fWIQ9Oaao0;1656457978659.0;;1698276303306;1657016571738.0;1698276303269.0;1656457978659.0;1698276303306;TMLR;fWIQ9Oaao0;216
fUhOb14sQv;1697469589654.0;;1708127763906;1697783194849.0;1707211978487.0;1697469589654.0;1708127763906;TMLR;fUhOb14sQv;1686
fTNorIvVXG;1667620474296.0;;1677805963659;1668559846427.0;1677805963618.0;1667620474296.0;1677805963659;TMLR;fTNorIvVXG;567
fPQSxjqa2o;1698035160968.0;;1708620299015;1698675867440.0;1708620298950.0;1698035160968.0;1708620299015;TMLR;fPQSxjqa2o;1717
fLIWMnZ9ij;1652214190198.0;;1695233768994;1652883627336.0;1664152011968.0;1652214190198.0;1695233768994;TMLR;fLIWMnZ9ij;84
fJAwemcvpL;1694341977034.0;;1707177685185;1694477581538.0;1707177685146.0;1694341977034.0;1707177685185;TMLR;fJAwemcvpL;1567
f9l4eiPKpV;1699040091609.0;;1710518626261;1700125397428.0;1710518626198.0;1699040091609.0;1710518626261;TMLR;f9l4eiPKpV;1787
f7a8XCRtUu;1691009184881.0;;1707413527780;1692134679004.0;1702650619932.0;1691009184881.0;1707413527780;TMLR;f7a8XCRtUu;1435
f4VyYhkRvi;1675039964392.0;;1686250434791;1675961920432.0;1683279047208.0;1675039964392.0;1686250434791;TMLR;f4VyYhkRvi;815
f3JLnnZsAm;1685550626520.0;;1698913381816;1686120391582.0;1698913381779.0;1685550626520.0;1698913381816;TMLR;f3JLnnZsAm;1214
f39UIDkwwc;1683139711780.0;;1690187111495;1683244803058.0;1690187111458.0;1683139711780.0;1690187111495;TMLR;f39UIDkwwc;1116
f36LaK7M0F;1683455956288.0;;1696543603706;1684370019891.0;1696543603678.0;1683455956288.0;1696543603706;TMLR;f36LaK7M0F;1130
f0FSDAy1bU;1679356167160.0;;1693878409012;1680680837158.0;1693878408977.0;1679356167160.0;1693878409012;TMLR;f0FSDAy1bU;979
ey5b7kODvK;1682410504538.0;;1692241676191;1682568610846.0;1692241676157.0;1682410504538.0;1692241676191;TMLR;ey5b7kODvK;1088
emXh4M7TyH;1695778254381.0;;1707341378095;1696518111448.0;1706889115492.0;1695778254381.0;1707341378095;TMLR;emXh4M7TyH;1616
ehfRiF0R3a;1697733620790.0;;1710877448155;1701282188224.0;1710877448099.0;1697733620790.0;1710877448155;TMLR;ehfRiF0R3a;1701
ed8SkMdYFT;1691883724556.0;;1701189005762;1692028039281.0;1701189005721.0;1691883724556.0;1701189005762;TMLR;ed8SkMdYFT;1468
ebiAFpQ0Lw;1697816140005.0;;1707907580355;1698863988830.0;1707907580301.0;1697816140005.0;1707907580355;TMLR;ebiAFpQ0Lw;1711
